"","var","species_id","citation_id","site_id","treatment","trait_id","var_id"
"1",101.971621297793,227,1000000113,1000000232,2000000012,NA,1000000289
"2",292.658553124665,41267,1000000113,1000000232,2000000012,NA,1000000289
"3",278.382526142974,3762,1000000113,1000000232,2000000012,NA,1000000289
"4",305.914863893379,27020,1000000113,1000000232,2000000012,NA,1000000289
"5",308.974012532312,1000020938,1000000113,1000000232,2000000012,NA,1000000289
"6",285.52053963382,1000020939,1000000113,1000000232,2000000012,NA,1000000289
"7",203.943242595586,13388,1000000113,1000000232,2000000012,NA,1000000289
"8",224.337566855144,1354,1000000113,1000000232,2000000012,NA,1000000289
"9",221.27841821621,1000001544,1000000069,1000025739,2000000012,NA,1000000289
"10",234.534728984924,1000001544,1000000069,1000025739,2000000012,NA,1000000289
"11",196.80522910474,1000001544,1000000069,1000025739,2000000012,NA,1000000289
"12",175.391188632204,1000001544,1000000069,1000025739,2000000012,NA,1000000289
"13",207.002391234519,10238,1000000069,1000025739,2000000012,NA,1000000289
"14",200.884093956652,10238,1000000069,1000025739,2000000012,NA,1000000289
"15",150.917999520733,10238,1000000069,1000025739,2000000012,NA,1000000289
"16",165.194026502424,10238,1000000069,1000025739,2000000012,NA,1000000289
"17",207.002391234519,50687,1000000069,1000025739,2000000012,NA,1000000289
"18",190.686931826873,50687,1000000069,1000025739,2000000012,NA,1000000289
"19",150.917999520733,50687,1000000069,1000025739,2000000012,NA,1000000289
"20",227.396715494078,1000012111,1000000069,1000025739,2000000012,NA,1000000289
"21",254.929053244482,1000012111,1000000069,1000025739,2000000012,NA,1000000289
"22",168.253175141358,1000012111,1000000069,1000025739,2000000012,NA,1000000289
"23",175.391188632204,1000012111,1000000069,1000025739,2000000012,NA,1000000289
"24",221.27841821621,1000020872,1000000069,1000025739,2000000012,NA,1000000289
"25",247.791039753637,1000020872,1000000069,1000025739,2000000012,NA,1000000289
"26",180.489769697093,1000020872,1000000069,1000025739,2000000012,NA,1000000289
"27",175.391188632204,1000020872,1000000069,1000025739,2000000012,NA,1000000289
"28",194.765796678784,50498,1000000115,1000025739,2000000012,NA,1000000289
"29",341.604931347606,1000020874,1000000115,1000025739,2000000012,NA,1000000289
"30",112.168783427572,1000020903,1000000116,1000026726,2000000012,NA,1000000289
"31",173.351756206248,1000020904,1000000116,1000026726,2000000012,NA,1000000289
"32",129.503959048197,19340,1000000117,1000026724,2000000012,NA,1000000289
"33",116.247648279484,1000020934,1000000117,1000026724,2000000012,NA,1000000289
"34",156.016580585623,1000020916,1000000118,1000026724,2000000012,NA,1000000289
"35",145.819418455844,1000020927,1000000118,1000026724,2000000012,NA,1000000289
"36",255.94876945746,1000020895,1000000118,1000026724,2000000012,NA,1000000289
"37",229.436147920034,1000020896,1000000118,1000026724,2000000012,NA,1000000289
"38",298.776850402533,1000020942,1000000118,1000026724,2000000012,NA,1000000289
"39",566.962214415728,1000020905,1000000119,1000026727,2000000012,NA,1000000289
"40",522.094701044699,1000020889,1000000119,1000026727,2000000012,NA,1000000289
"41",323.250039514003,1000020911,1000000119,1000026727,2000000012,NA,1000000289
"42",146.839134668822,1000020890,1000000119,1000026727,2000000012,NA,1000000289
"43",367.097836672054,380,1000000027,1000025740,2000000012,NA,1000000289
"44",298.776850402533,380,1000000027,1000005005,2000000012,NA,1000000289
"45",181.509485910071,380,1000000027,1000000013,2000000012,NA,1000000289
"46",238.613593836835,1000003459,1000000027,1000025740,2000000012,NA,1000000289
"47",122.365945557351,1000003422,1000000027,1000000013,2000000012,NA,1000000289
"48",262.067066735328,1000003442,1000000027,1000005005,2000000012,NA,1000000289
"49",161.115161650513,1000003446,1000000027,1000000013,2000000012,NA,1000000289
"50",237.593877623857,1000003460,1000000027,1000005005,2000000012,NA,1000000289
"51",91.7744591680135,49943,1000000071,2000000002,2000000012,NA,1000000289
"52",17.3351756206248,49953,1000000071,2000000002,2000000012,NA,1000000289
"53",121.346229344373,1000011255,1000000071,2000000002,2000000012,NA,1000000289
"54",48.9463782229406,49993,1000000071,2000000002,2000000012,NA,1000000289
"55",40.7886485191171,380,1000000071,2000000002,2000000012,NA,1000000289
"56",88.7153105290798,50567,1000000071,2000000002,2000000012,NA,1000000289
"57",142.76026981691,1000001544,1000000105,1000025739,2000000012,NA,1000000289
"58",91.7744591680135,1000020864,1000000105,1000025739,2000000012,NA,1000000289
"59",81.5772970382343,50498,1000000105,1000025739,2000000012,NA,1000000289
"60",101.971621297793,1000012111,1000000105,1000025739,2000000012,NA,1000000289
"61",346.703512412496,746,1000000073,1000025741,2000000012,NA,1000000289
"62",316.112026023158,1000020928,1000000121,1000025742,2000000012,NA,1000000289
"63",471.142880902245,48766,1000000121,1000025742,2000000012,NA,1000000289
"64",167.23345892838,1000004518,1000000123,1000026735,2000000012,NA,1000000289
"65",477.22718767367,1000020925,1000000123,1000026739,2000000012,NA,1000000289
"66",234.534728984924,40294,1000000123,1000026737,2000000012,NA,1000000289
"67",305.914863893379,1000020970,1000000123,1000026730,2000000012,NA,1000000289
"68",234.534728984924,1000020971,1000000123,1000026731,2000000012,NA,1000000289
"69",530.252430748523,1000020946,1000000123,1000026732,2000000012,NA,1000000289
"70",351.802093477385,1000020972,1000000123,1000026733,2000000012,NA,1000000289
"71",367.097836672054,1000020973,1000000123,1000026736,2000000012,NA,1000000289
"72",333.447201643783,1000020974,1000000123,1000026718,2000000012,NA,1000000289
"73",316.112026023158,1000020880,1000000101,1000025739,2000000012,NA,1000000289
"74",285.52053963382,1000020868,1000000101,1000025739,2000000012,NA,1000000289
"75",323.250039514003,1000020879,1000000101,1000025739,2000000012,NA,1000000289
"76",346.703512412496,1000008327,1000000101,1000025739,2000000012,NA,1000000289
"77",314.072593597202,1000020881,1000000101,1000025739,2000000012,NA,1000000289
"78",216.179837151321,1000009201,1000000101,1000025739,2000000012,NA,1000000289
"79",341.604931347606,1000020874,1000000101,1000025739,2000000012,NA,1000000289
"80",203.943242595586,1000020875,1000000101,1000025739,2000000012,NA,1000000289
"81",152.957431946689,1000020876,1000000101,1000025739,2000000012,NA,1000000289
"82",163.154594076469,1000020877,1000000101,1000025739,2000000012,NA,1000000289
"83",147.8588508818,49943,1000000078,2000000002,2000000012,NA,1000000289
"84",91.7744591680135,227,1000000060,1000005005,2000000012,NA,1000000289
"85",81.5772970382343,46649,1000000060,1000005005,2000000012,NA,1000000289
"86",326.309188152937,380,1000000060,1000005005,2000000012,NA,1000000289
"87",163.154594076469,33851,1000000060,1000005005,2000000012,NA,1000000289
"88",163.154594076469,50795,1000000060,1000005005,2000000012,NA,1000000289
"89",101.971621297793,25655,1000000061,1000005005,2000000012,NA,1000000289
"90",101.971621297793,50836,1000000061,1000005005,2000000012,NA,1000000289
"91",159.075729224557,49943,1000000079,2000000002,2000000012,NA,1000000289
"92",305.914863893379,380,1000000079,2000000002,2000000012,NA,1000000289
"93",169.272891354336,1000005277,1000000079,2000000002,2000000012,NA,1000000289
"94",171.312323780292,51206,1000000079,2000000002,2000000012,NA,1000000289
"95",214.140404725365,28944,1000000124,2000000002,2000000012,NA,1000000289
"96",193.746080465806,1000005277,1000000124,2000000002,2000000012,NA,1000000289
"97",275.323377504041,43171,1000000124,2000000002,2000000012,NA,1000000289
"98",173.351756206248,1000011665,1000000124,2000000002,2000000012,NA,1000000289
"99",163.154594076469,50999,1000000124,2000000002,2000000012,NA,1000000289
"100",183.548918336027,1000014356,1000000124,2000000002,2000000012,NA,1000000289
"101",112.168783427572,1000014798,1000000124,2000000002,2000000012,NA,1000000289
"102",101.971621297793,1000015271,1000000124,2000000002,2000000012,NA,1000000289
"103",97.8927564458811,1000020907,1000000125,1000000346,2000000012,NA,1000000289
"104",470.089174182825,1000020909,1000000125,1000000346,2000000012,NA,1000000289
"105",138.681404964998,1000020912,1000000125,1000000346,2000000012,NA,1000000289
"106",259.007918096394,1000020913,1000000125,1000000346,2000000012,NA,1000000289
"107",211.081256086431,1000001917,1000000125,1000000346,2000000012,NA,1000000289
"108",255.94876945746,1000020914,1000000125,1000000346,2000000012,NA,1000000289
"109",324.269755726981,380,1000000125,1000000346,2000000012,NA,1000000289
"110",117.267364492462,1000020920,1000000125,1000000346,2000000012,NA,1000000289
"111",483.345484951538,1000020926,1000000125,1000000346,2000000012,NA,1000000289
"112",86.6758781031239,605,1000000125,1000000346,2000000012,NA,1000000289
"113",67.3012700565433,1000020930,1000000125,1000000346,2000000012,NA,1000000289
"114",197.824945317718,1000020898,1000000125,1000000346,2000000012,NA,1000000289
"115",150.917999520733,1000003910,1000000128,1000026738,2000000012,NA,1000000289
"116",389.531593357569,1000020910,1000000130,1000025744,2000000012,NA,1000000289
"117",249.830472179592,50069,1000000130,1000025744,2000000012,NA,1000000289
"118",246.771323540659,50163,1000000130,1000025744,2000000012,NA,1000000289
"119",180.489769697093,49882,1000000130,1000025744,2000000012,NA,1000000289
"120",243.712174901725,13503,1000000130,1000025744,2000000012,NA,1000000289
"121",168.253175141358,25660,1000000130,1000025744,2000000012,NA,1000000289
"122",642.421214176095,1196,1000000081,1000026717,2000000012,NA,1000000289
"123",489.463782229406,10766,1000000081,1000005005,2000000012,NA,1000000289
"124",23.4534728984924,45817,1000000063,1000026717,2000000012,NA,1000000289
"125",132.563107687131,1000020957,1000000063,1000026718,2000000012,NA,1000000289
"126",177.532592679457,1000006069,1000000063,1000026719,2000000012,NA,1000000289
"127",80.4556092039585,1000006073,1000000063,1000026720,2000000012,NA,1000000289
"128",62.7125470981426,1000020932,1000000063,1000026721,2000000012,NA,1000000289
"129",334.46691785676,32425,1000000063,1000026722,2000000012,NA,1000000289
"130",127.770441486134,1000020969,1000000063,1000026723,2000000012,NA,1000000289
"131",477.22718767367,1000002292,1000000131,1000005005,2000000012,NA,1000000289
"132",140.720837390954,51206,1000000132,1000005005,2000000012,NA,1000000289
"133",194.765796678784,1000020947,1000000133,1000026729,2000000012,NA,1000000289
"134",72.3998511214329,1000020948,1000000133,1000026729,2000000012,NA,1000000289
"135",64.2421214176095,1000020908,1000000133,1000026728,2000000012,NA,1000000289
"136",149.898283307755,1000020949,1000000133,1000026729,2000000012,NA,1000000289
"137",45.8872295840068,1000020951,1000000133,1000026729,2000000012,NA,1000000289
"138",42.828080945073,1000020952,1000000133,1000026728,2000000012,NA,1000000289
"139",61.1829727786757,1000020924,1000000133,1000026729,2000000012,NA,1000000289
"140",80.5575808252563,1000020953,1000000133,1000026728,2000000012,NA,1000000289
"141",18.3548918336027,1000020954,1000000133,1000026728,2000000012,NA,1000000289
"142",26.5126215374261,40969,1000000133,1000026728,2000000012,NA,1000000289
"143",26.5126215374261,1000020955,1000000133,1000026728,2000000012,NA,1000000289
"144",61.1829727786757,1000020892,1000000133,1000026729,2000000012,NA,1000000289
"145",128.484242835219,1000020893,1000000133,1000026729,2000000012,NA,1000000289
"146",55.0646755008081,1000020894,1000000133,1000026729,2000000012,NA,1000000289
"147",172.33203999327,1000020958,1000000133,1000026728,2000000012,NA,1000000289
"148",642.421214176095,1000020882,1000000133,1000026729,2000000012,NA,1000000289
"149",48.9463782229406,1000020959,1000000133,1000026729,2000000012,NA,1000000289
"150",60.1632565656978,1000020960,1000000133,1000026728,2000000012,NA,1000000289
"151",54.0449592878302,1000020961,1000000133,1000026728,2000000012,NA,1000000289
"152",77.4984321863226,21315,1000000133,1000026729,2000000012,NA,1000000289
"153",64.2421214176095,1000020962,1000000133,1000026728,2000000012,NA,1000000289
"154",19.3746080465806,1000020963,1000000133,1000026728,2000000012,NA,1000000289
"155",20.3943242595586,1000020965,1000000133,1000026728,2000000012,NA,1000000289
"156",37.7294998801833,1000020885,1000000133,1000026728,2000000012,NA,1000000289
"157",64.2421214176095,1000020886,1000000133,1000026728,2000000012,NA,1000000289
"158",39.7689323061392,1000020966,1000000133,1000026728,2000000012,NA,1000000289
"159",87.6955943161018,1000020967,1000000133,1000026729,2000000012,NA,1000000289
"160",18.3548918336027,1000020968,1000000133,1000026729,2000000012,NA,1000000289
"161",18.3548918336027,1000020900,1000000133,1000026729,2000000012,NA,1000000289
"162",346.703512412496,1000013036,1000000134,1000025739,2000000012,NA,1000000289
"163",326.309188152937,1000013036,1000000134,1000025739,2000000012,NA,1000000289
"164",214.140404725365,14893,1000000135,1000026724,2000000012,NA,1000000289
"165",163.154594076469,19251,1000000135,1000026724,2000000012,NA,1000000289
"166",203.943242595586,1000020943,1000000135,1000026724,2000000012,NA,1000000289
"167",193.746080465806,1000020906,1000000084,1000026724,2000000012,NA,1000000289
"168",132.563107687131,19215,1000000084,1000026724,2000000012,NA,1000000289
"169",122.365945557351,19251,1000000084,1000026724,2000000012,NA,1000000289
"170",122.365945557351,22718,1000000084,1000026724,2000000012,NA,1000000289
"171",132.563107687131,1000020950,1000000084,1000026724,2000000012,NA,1000000289
"172",214.140404725365,1000020915,1000000084,1000026724,2000000012,NA,1000000289
"173",234.534728984924,1000020917,1000000084,1000026724,2000000012,NA,1000000289
"174",346.703512412496,1000020918,1000000084,1000026724,2000000012,NA,1000000289
"175",163.154594076469,1000020923,1000000084,1000026724,2000000012,NA,1000000289
"176",142.76026981691,1000007008,1000000084,1000026724,2000000012,NA,1000000289
"177",203.943242595586,1000020933,1000000084,1000026724,2000000012,NA,1000000289
"178",112.168783427572,1000020897,1000000084,1000026724,2000000012,NA,1000000289
"179",163.154594076469,1000020935,1000000084,1000026724,2000000012,NA,1000000289
"180",418.083647320951,1000020964,1000000084,1000026724,2000000012,NA,1000000289
"181",122.365945557351,36558,1000000084,1000026724,2000000012,NA,1000000289
"182",203.943242595586,1000020899,1000000084,1000026724,2000000012,NA,1000000289
"183",132.563107687131,1000020943,1000000084,1000026724,2000000012,NA,1000000289
"184",224.337566855144,1000020945,1000000084,1000026724,2000000012,NA,1000000289
"185",326.309188152937,380,1000000068,1000005005,2000000012,NA,1000000289
"186",163.154594076469,33851,1000000068,1000005005,2000000012,NA,1000000289
"187",183.548918336027,1000009869,1000000068,1000005005,2000000012,NA,1000000289
"188",336.506350282716,30111,1000000136,1000005005,2000000012,NA,1000000289
"189",313.526374959849,49937,1000000067,1000026725,2000000012,NA,1000000289
"190",44.2963455410359,1000003773,1000000067,1000026725,2000000012,NA,1000000289
"191",138.585215440543,1000004822,1000000067,1000026725,2000000012,NA,1000000289
"192",146.367836417125,1000005068,1000000067,1000026725,2000000012,NA,1000000289
"193",407.53104434236,31837,1000000067,1000026725,2000000012,NA,1000000289
"194",162.996827254975,1000005920,1000000067,1000026725,2000000012,NA,1000000289
"195",458.3996144453,704,1000000067,1000026725,2000000012,NA,1000000289
"196",206.745730295259,50567,1000000067,1000026725,2000000012,NA,1000000289
"197",79.4537608663509,50624,1000000067,1000026725,2000000012,NA,1000000289
"198",160.388601000342,1000013190,1000000067,1000026725,2000000012,NA,1000000289
"199",347.041673864164,1000014401,1000000067,1000026725,2000000012,NA,1000000289
"200",268.341841097623,1000015206,1000000067,1000026725,2000000012,NA,1000000289
"201",270.603033655734,1000015453,1000000067,1000026725,2000000012,NA,1000000289
"202",264.075326844539,51088,1000000067,1000026725,2000000012,NA,1000000289
"203",360.920286744199,51093,1000000067,1000026725,2000000012,NA,1000000289
